LOAD_TYPE,OPR_DT,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,HE01,HE02,HE03,HE04,HE05,HE06,HE07,HE08,HE09,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE17,HE18,HE19,HE20,HE21,HE22,HE23,HE24,HE25,date,
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21622,20819,20462,20337,20830,21821,23855,25399,26173,26745,27376,27568,27622,27659,27474,27421,28036,30026,30190,29553,28515,26765,24709,23013,,11/7/2012,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21754,20968,20642,20508,21041,22189,24047,25435,26145,26638,26925,26779,26475,26367,26071,25889,26428,28827,29071,28468,27600,26379,24751,23198,,11/8/2012,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22424,21616,21045,20861,21074,22255,24735,26723,27105,27578,28262,28646,28769,29067,29334,29441,29340,29181,30681,30954,29978,28385,26095,23827,,11/9/2012,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22637,21634,21027,20837,21260,22427,24789,26800,27179,27666,28130,28472,28428,28735,28829,28738,28591,28417,29375,28942,28268,27187,25440,23340,,11/10/2012,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22305,21262,20587,20429,21046,22518,24814,26425,26767,26645,27033,27261,27247,27517,27650,27537,27944,30285,30462,29735,28857,27142,24844,22695,,11/11/2012,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20639,20055,19727,19743,19838,20191,20972,21496,22516,23356,23404,23509,23622,23633,23690,23830,24498,27057,27287,26731,26041,25119,23650,21967,,11/12/2012,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21671,21283,20792,20754,20980,22072,24616,26141,26698,27048,27386,27536,27429,27619,27565,27505,27924,30273,30357,29718,28821,27211,25177,23087,,11/13/2012,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21622,20703,20346,20248,20763,22177,24801,26482,27045,27282,27545,27609,27638,27771,27626,27411,28090,30873,31180,30607,29694,28036,25733,23454,,11/14/2012,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21453,20519,20007,20190,20418,20809,21413,22133,23537,24337,24939,25086,25091,24971,24594,24393,25230,27585,27694,27006,26225,25119,23651,21893,,11/15/2012,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20901,20490,20213,20151,20708,21712,23446,24984,25957,26618,27034,27164,27174,27273,27226,27168,27668,30208,30338,29584,28633,27138,25296,23663,,11/16/2012,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20152,19683,19622,19451,19543,20299,21069,21458,22361,22984,23405,23632,23693,23798,23896,24079,24726,27316,27356,26745,25994,25151,23786,22072,,11/17/2012,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20517,19733,19375,19210,19223,19618,20011,20424,21138,22003,22609,22807,22871,22857,22869,23169,24283,27521,28099,27700,26919,25403,23343,21544,,11/18/2012,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22055,21265,21184,21081,21465,22140,24470,26531,27463,28220,28884,29129,28893,28510,28028,27826,28576,30608,30448,29644,28737,27395,25603,23383,,11/19/2012,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22041,21219,20571,20138,19926,20130,20758,21071,22064,22966,23503,23862,23869,23627,23331,23083,23173,24685,24509,24080,23737,23333,22445,21293,,11/20/2012,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21438,21233,20903,20450,20749,22044,24595,26280,27048,27479,27770,27838,27710,27685,27585,27471,28193,30468,30442,29810,28961,27401,25218,23095,,11/21/2012,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21755,20809,20385,20261,20625,21791,23702,25086,26289,26902,27319,27441,27312,27136,26968,26713,27073,29434,29441,28738,27859,26698,25065,23150,,11/22/2012,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22311,21468,20915,20788,21295,22367,24577,26246,26710,27333,27778,27857,27846,27885,27764,27814,28831,31083,31203,30735,29797,28125,25851,23468,,11/23/2012,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21819,20687,20294,20152,20504,21751,23769,25303,26368,27009,27462,27714,27730,27843,27776,27620,28088,30414,30394,29663,28757,27329,25336,23249,,11/24/2012,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21515,20743,20420,20213,20288,20211,20698,21404,22252,22769,22958,22871,22709,22574,22529,22816,23833,26974,27716,27330,26648,25437,23682,22236,,11/25/2012,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20544,19844,19629,19555,20147,21608,24250,25970,26588,26944,26996,27114,27167,27225,27080,27080,27815,30580,30872,30277,29389,27768,25435,23137,,11/26/2012,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21417,21119,20963,21027,21200,22427,24109,25245,26267,26772,27079,27033,26912,26840,26715,26707,27393,30137,30602,29965,29033,27452,25152,23280,,11/27/2012,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21539,20778,20499,20853,20645,21904,24371,25983,26757,27271,27693,27774,27671,27672,27516,27364,27907,29847,29694,28927,28054,26652,24820,22896,,11/28/2012,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20789,20518,20248,19956,19969,20206,20771,21222,22089,22801,23343,22942,23012,22996,23053,23239,24254,27180,27532,27136,26457,25102,23365,21804,,11/29/2012,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22124,21202,21136,20950,21192,22390,24774,26617,27430,28007,28385,28428,28205,28174,27889,27804,28523,31023,31264,30652,29763,28111,25752,23480,,11/30/2012,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21163,20343,20083,20099,20596,21722,24326,26082,26578,26778,26942,26951,26883,26892,26819,26873,27609,30925,31502,31045,30103,28330,25668,23121,,12/1/2012,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,23388,22624,22417,22447,23026,24311,27210,28955,29209,28883,28467,27929,27272,26974,26763,26940,28048,31825,32786,32576,31922,30525,28115,25518,,12/2/2012,1
